panel,candidate_id,round_id,prediction,observed,uncertainty_std,absolute_error,nominal_coverage,empirical_coverage,interval_width,coverage_lower,coverage_upper,binary_outcome,source_concept,round_number,phase,provenance,series,formulation_id,value,lower,upper,count_pass,count_fail
intact_probability,cand_000846,ROUND_003,0.671882156371155,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001346,ROUND_003,0.6772833576660431,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001770,ROUND_003,0.1223871043645058,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001847,ROUND_003,0.4075303061635206,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000013,ROUND_004,0.7432204380322273,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,rescue_000016,ROUND_004,0.8013926985456182,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000637,ROUND_004,0.5604900552194448,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000374,ROUND_004,0.497494688069158,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000113,ROUND_004,0.944725055443388,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000708,ROUND_004,0.9084522761930802,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000776,ROUND_004,0.9115701166228128,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001804,ROUND_004,0.5522836250732409,,,,,,,,,0.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001254,ROUND_004,0.6197089662793147,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001144,ROUND_004,0.8767034230160422,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_000866,ROUND_004,0.8927135657413624,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
intact_probability,cand_001721,ROUND_004,0.6491950626738175,,,,,,,,,1.0,surrogate_trust,,,,,,,,,,
