endpoint,formulation_id,batch_id,actual,predicted,predicted_std,absolute_error,squared_error,panel
viability_percent,legacy_lit_308,legacy_literature,83.0,54.22497972376087,24.61437123041285,28.775020276239132,828.0017918979732,all_cv
viability_percent,legacy_lit_314,legacy_literature,10.0,53.03705485032362,15.399297429766744,43.03705485032362,1852.188090189764,all_cv
viability_percent,legacy_lit_319,legacy_literature,80.0,74.60235512416148,13.720604442849847,5.397644875838523,29.134570205665867,all_cv
viability_percent,legacy_lit_329,legacy_literature,61.666666666666664,60.36451928179769,17.970905245905687,1.3021473848689735,1.6955878119211072,all_cv
viability_percent,legacy_lit_349,legacy_literature,70.0,56.44530167730807,17.730836993993634,13.554698322691928,183.72984661918733,all_cv
viability_percent,legacy_lit_353,legacy_literature,72.0,57.75750580969538,17.841881618086227,14.24249419030462,202.84864076086083,all_cv
viability_percent,legacy_lit_358,legacy_literature,42.4,50.17400418160535,21.257306426187515,7.774004181605349,60.435141015617454,all_cv
viability_percent,legacy_lit_362,legacy_literature,55.3,52.79628012951935,20.41755386117588,2.5037198704806443,6.2686131898396145,all_cv
viability_percent,legacy_lit_370,legacy_literature,90.0,54.68086395423159,25.60092567018517,35.31913604576841,1247.4413710194974,all_cv
viability_percent,legacy_lit_376,legacy_literature,86.05,74.0585926258372,12.96967730148636,11.99140737416279,143.79385081312574,all_cv
viability_percent,legacy_wetlab_EXP103,legacy_wetlab,7.44,35.23554307333206,11.242587090357384,27.79554307333206,772.5922147414578,all_cv
viability_percent,legacy_wetlab_EXP201,legacy_wetlab,9.78,22.896170912350065,5.123036695029992,13.116170912350062,172.03393940197788,all_cv
viability_percent,legacy_wetlab_EXP206,legacy_wetlab,58.73,49.02605650187293,22.98092654781485,9.703943498127067,94.16651941484258,all_cv
viability_percent,legacy_wetlab_EXP304,legacy_wetlab,53.19,40.619536428834984,18.494528388930792,12.570463571165014,158.01655439398667,all_cv
viability_percent,legacy_wetlab_EXP1102,legacy_wetlab,6.9,34.355802987543385,18.895441329027715,27.455802987543382,753.8211176907963,all_cv
